,CH4 ground truth count,CO2 ground truth count,CH4 Flow (ln/min),CH4 Flow (ln/min) STD,CH4 Flow (ln/min) STUNC,CH4 Pressure outlet (bar(a)),CH4 Pressure outlet (bar(a)) STD,CH4 Pressure outlet (bar(a)) STUNC,CH4 Temperature (°C),CH4 Temperature (°C) STD,CH4 Temperature (°C) STUNC,CO2 Flow (ln/min),CO2 Flow (ln/min) STD,CO2 Flow (ln/min) STUNC,CO2 Pressure outlet (bar(a)),CO2 Pressure outlet (bar(a)) STD,CO2 Pressure outlet (bar(a)) STUNC,CO2 Temperature (°C),CO2 Temperature (°C) STD,CO2 Temperature (°C) STUNC,Total vol. flow (ln/min),Total vol. flow (ln/min) COMB-UNC,CH4 Vol. fraction,CH4 Vol. fraction COMB-UNC,CO2 Vol. fraction,CO2 Vol. fraction COMB-UNC
2024-08-08 10:50:00,964,964,0.9000744270643157,3.979693674963066e-05,1.2817730258864666e-06,1.0059561505186716,7.811167292594944e-05,2.5158075857252355e-06,25.782769498962544,0.026055183886419604,0.000839180967626467,2.10006434128631,2.5701769029809658e-05,8.277982415387772e-07,1.0088235959543579,8.5227583509592e-05,2.7449956334916934e-06,27.50479029668036,0.027922812901486297,0.0008993332479121504,3.0001387683506255,1.5258414133142541e-06,0.3000109316807189,1.5121680494605188e-06,0.6999890683192812,6.434594175993343e-07
2024-08-08 10:51:00,965,966,0.9000752047150257,3.154356097609175e-05,1.0154231559042503e-06,1.0062230464248718,9.937993955554775e-05,3.199153447943119e-06,25.871501744041325,0.024474369384722715,0.0007878578267760513,2.1000650030020713,2.6562437955669357e-05,8.546324323104754e-07,1.0090460614906835,5.8859142892369595e-05,1.8937618805083832e-06,27.600086466873563,0.026512477171364263,0.0008530249704245573,3.000140207717097,1.3272078887286148e-06,0.300011046950343,1.2117889762269627e-06,0.699988953049657,6.010942948497953e-07
2024-08-08 10:52:00,965,965,0.9000752243730572,3.461975079292792e-05,1.114449209885278e-06,1.0064984683937825,6.56874095536522e-05,2.1145525314247107e-06,25.947926568911818,0.021891971181089084,0.0007047274872521583,2.10007000341969,2.6527121068715876e-05,8.539382415658706e-07,1.009299933264249,8.359183722866332e-05,2.690916451408223e-06,27.685118917098347,0.023980983652668562,0.0007719751780953814,3.000145227792747,1.4039969949478279e-06,0.30001055150095396,1.323659794618153e-06,0.6999894484990461,6.199553971044675e-07
2024-08-08 10:53:00,965,965,0.974257322663213,0.1971517639067738,0.006346539835817541,1.010599099689119,0.00929869479666723,0.00029933557670863036,26.02570350051801,0.022473890432394436,0.0007234601307571127,2.3350675529533675,0.5232977833078685,0.01684555168032303,1.013442123212435,0.009518658173031571,0.00030641644833186035,27.766106605181232,0.02290029320969073,0.0007371865218306099,3.3093248756165803,0.018001421591142545,0.29439760654556263,0.008486727719416496,0.7056023934544374,0.009035121273121938
2024-08-08 10:54:00,965,965,1.5000599335751281,6.613393389017381e-05,2.128926658408106e-06,1.0386353737823841,0.00012695401504641705,4.08679434483813e-06,26.0883524041449,0.011910605601696078,0.0003834159604862583,3.500156150880823,6.601444746114973e-05,2.1250802541628996e-06,1.0420754874611389,0.00012462362947335728,4.01177657893454e-06,27.81793626424856,0.005658056338595653,0.0001821392780598068,5.000216084455952,3.008038364701115e-06,0.2999990216899481,1.5414628987540934e-06,0.7000009783100518,8.547034056897569e-07
2024-08-08 10:55:00,964,964,1.5000554521784224,7.976357305256874e-05,2.569011706360945e-06,1.0388725740663909,5.69185898350062e-05,1.8332243403805108e-06,26.122961673236375,0.010843853778263208,0.00034925701334949654,3.500326482572611,7.251160044135568e-05,2.3354413957614335e-06,1.0422550547717824,5.9076771672509165e-05,1.9027346969607836e-06,27.83398185062226,0.008615400714833157,0.00027748337297791166,5.000381934751033,3.47190259950588e-06,0.2999881752538788,1.8480063945519839e-06,0.7000118247461213,9.629410557627833e-07
2024-08-08 10:56:00,965,965,1.5000530310880853,8.576939715865937e-05,2.76101458579334e-06,1.0390807854922284,9.63440103847893e-05,3.101423430016168e-06,26.158749086010232,0.009984247673493802,0.00032140430465770685,3.500390306943002,5.0166343045575745e-05,1.614911722050769e-06,1.0424158336787577,6.187742027992624e-05,1.9919046371295657e-06,27.86657135233145,0.010832860435640254,0.0003487221160402738,5.000443338031087,3.19861554629195e-06,0.2999840073537815,1.948595164323203e-06,0.7000159926462185,7.886816017775784e-07
2024-08-08 10:57:00,964,964,1.500046552178424,9.746912691398858e-05,3.1392691985574654e-06,1.0393120418049795,5.4700675589305705e-05,1.7617901324726721e-06,26.197088081950117,0.01259790363811816,0.0004057511553626474,3.5003355676348575,6.716426779423997e-05,2.1632154078509797e-06,1.042598226659751,7.217909640098665e-05,2.3247321617159957e-06,27.90444993879651,0.012359704101894452,0.0003980792648794421,5.000382119813281,3.812415507493315e-06,0.29998638428745467,2.2273357871831444e-06,0.7000136157125454,9.814369372947326e-07
2024-08-08 10:58:00,965,965,1.500049905699483,0.00010349823769548611,3.3317261558051263e-06,1.039596390466322,0.00014992179597715294,4.826153373277629e-06,26.237617294300446,0.011907805520572929,0.0003833258226856146,3.500265763523313,9.428480039265972e-05,3.035135114931431e-06,1.0428578763730563,0.00013050419065029228,4.2010785411732744e-06,27.94532299378223,0.012234827095297586,0.0003938530196532422,5.000315669222796,4.506932919754391e-06,0.2999910415521101,2.3969934652929705e-06,0.7000089584478899,1.250713671589232e-06
2024-08-08 10:59:00,963,963,1.5000416543094492,8.94860758144744e-05,2.8836484917119685e-06,1.0399015173416404,8.266435628991323e-05,2.6638216522976846e-06,26.276001863966634,0.012901617488046966,0.0004157488131134886,3.500154044859812,9.330666884634845e-05,3.006765381502177e-06,1.0430947725856694,6.053470539653154e-05,1.9507036186818827e-06,27.98477971028027,0.011789805581909289,0.00037992117515953176,5.000195699169261,4.166061291334135e-06,0.2999965890452384,2.0951680435346727e-06,0.7000034109547617,1.1967182776095828e-06
2024-08-08 11:00:00,965,965,1.8006561596891186,0.2996270384940827,0.009645335644016503,1.061267202487047,0.020698391871972085,0.0006663048098060634,26.325876696372962,0.015123537996966344,0.00048684391381673733,4.203602181968914,0.6624079157794798,0.02132366529088354,1.0650966037305696,0.02140270127986055,0.0006889773318536921,28.028148352331467,0.012260001718734434,0.0003946634194555448,6.004258341658033,0.023403657857765884,0.2998965163101027,0.006624650459404299,0.7001034836898972,0.0063973114680055294
2024-08-08 11:01:00,964,964,1.5270447372501028,0.902735068297306,0.02907513880640581,1.1050788252074686,0.17109935023225734,0.005510739011249255,26.36725794398325,0.012086673162197078,0.0003892855304285166,1.8575029485913168,2.1391774326429394,0.06889826591420332,1.1079552593879658,0.1708214438257504,0.005501788248585721,28.074352389004012,0.026849911361909548,0.0008647774161024496,3.3845476858414196,0.0747819145421942,0.4511813332216266,0.02916710716778919,0.5488186667783733,0.04317407229729139
2024-08-08 11:02:00,963,963,0.0037165690332294937,6.052839241856087e-05,1.9505001858099235e-06,1.2502384814122538,0.08565841056988241,0.002760303703052003,26.433248121495193,0.024557617862484515,0.0007913581757234452,0.0,0.0,0.0,1.25216785628245,0.08561514022969004,0.0027589093358267565,28.19880814122521,0.035679332285158544,0.0011497504141615921,0.0037165690332294937,1.9505001858099235e-06,1.0,0.0007421963083480566,0.0,0.0
2024-08-08 11:03:00,314,314,0.003662574349363055,3.074103263345377e-05,1.7348168347771866e-06,1.1677940493630576,0.004243878081370426,0.00023949589553772123,26.483604388535003,0.0070580779766133295,0.00039831038342134033,0.0,0.0,0.0,1.1698358789808907,0.004257050616815055,0.00024023926471853307,28.267123570063706,0.006974680860233232,0.00039360401186924683,0.003662574349363055,1.7348168347771866e-06,1.0,0.0006698571174129815,0.0,0.0
2024-08-08 11:21:00,801,801,2.100029805742821,7.318410323955606e-05,2.5858331428032003e-06,1.0871692047500003,6.134289152267502e-05,2.167444498916521e-06,25.74297541749995,0.006939083834070867,0.0002451804717767174,4.90004782284644,9.310440021764632e-05,3.2896822283322927e-06,1.0910045411249991,5.166357156660863e-05,1.8254425444720668e-06,27.290176479999936,0.008186600674294019,0.0002892593119736766,7.000077628589261,4.1843209969868224e-06,0.30000093101339564,1.3687537646457107e-06,0.6999990689866044,8.989047277570979e-07
2024-08-08 11:22:00,963,963,2.100022996884739,0.0001879477902540627,6.0565328958034454e-06,1.0873741923156799,5.073434933892831e-05,1.6348915584643912e-06,25.73252274454817,0.00343730744857164,0.00011076568448675517,4.900035193665632,0.00010017933540696204,3.2282339662084807e-06,1.0911279098650062,4.442798438542261e-05,1.4316717880046338e-06,27.276154560747557,0.00389376581254001,0.00012547484969269884,7.000058190550371,6.863168747636285e-06,0.3000007913819395,3.046130385336976e-06,0.6999992086180604,1.1812338139018395e-06
2024-08-08 11:23:00,961,961,2.1000333440166505,0.00015636249626301723,5.043951492355395e-06,1.0875369293444332,7.655725140164011e-05,2.4695887548916166e-06,25.74326786992705,0.00680057543097925,0.00021937340099933064,4.900030914880332,0.00010134650286482166,3.269242027897473e-06,1.0912481042663873,6.0502769155875646e-05,1.951702230834698e-06,27.289724944848995,0.006897674162510339,0.0002225056181454948,7.000064258896982,6.010772836682933e-06,0.30000200945977573,2.550720149200848e-06,0.6999979905402243,1.0874101512265557e-06
2024-08-08 11:24:00,963,962,2.1000282712357206,0.00020205012164352173,6.510974173630249e-06,1.0877408949117342,6.960027215956725e-05,2.242837424805423e-06,25.76898435721695,0.01091066468107531,0.0003515912555645757,4.900031419438675,0.00010174698509826075,3.2804544612815924e-06,1.0914104747401236,6.384772757530082e-05,2.0585333566868274e-06,27.32126664968805,0.011679744500066314,0.00037657007639950826,7.000059690674396,7.290690376241636e-06,0.3000014805635751,3.270684626602823e-06,0.6999985194364248,1.2381271325270605e-06
