AutoRange,On
Start Time,2024-08-23 13:20:02.205890
Firmware Version,K-01.07.03-01.00-01.10-01.05
ResolutionEnum,SLOW
Serial Number,CN63230064
Stop Time,2024-08-23 16:19:47.024456
Model,EDU34450A
TriggerSource,Immediate
AutoImpedance,10 MΩ
Address,USB0::0x2A8D::0x8E01::CN63230064::0::INSTR
TriggerDelay,0.0
Range(VDC),0.1
Sample Count,11887

Time Stamp(s),Records,DC Voltage(VDC),
2024-08-23 14:02:46.488345,2836,0.230821182,
2024-08-23 14:02:47.471429,2837,0.231215909,
2024-08-23 14:02:48.450540,2838,0.23130386,
2024-08-23 14:02:49.440139,2839,0.231644702,
2024-08-23 14:02:50.287832,2840,0.231714945,
2024-08-23 14:02:51.150306,2841,0.231599593,
2024-08-23 14:02:52.003910,2842,0.231613388,
2024-08-23 14:02:52.870439,2843,0.231652571,
2024-08-23 14:02:53.727555,2844,0.231471405,
2024-08-23 14:02:54.588233,2845,0.232079679,
2024-08-23 14:02:55.450535,2846,0.231924738,
2024-08-23 14:02:56.310363,2847,0.2320382,
2024-08-23 14:02:57.168622,2848,0.231755827,
2024-08-23 14:02:58.085761,2849,0.231739578,
2024-08-23 14:02:59.069552,2850,0.231574387,
2024-08-23 14:03:00.051670,2851,0.231456676,
2024-08-23 14:03:01.027578,2852,0.231506564,
2024-08-23 14:03:02.006616,2853,0.231477909,
2024-08-23 14:03:02.967216,2854,0.231415716,
2024-08-23 14:03:03.828129,2855,0.231282167,
2024-08-23 14:03:04.684073,2856,0.231230425,
2024-08-23 14:03:05.572341,2857,0.231281476,
2024-08-23 14:03:06.425190,2858,0.231275818,
2024-08-23 14:03:07.289102,2859,0.231515335,
2024-08-23 14:03:08.148012,2860,0.231152951,
2024-08-23 14:03:09.002878,2861,0.231057879,
2024-08-23 14:03:09.865940,2862,0.231393694,
2024-08-23 14:03:10.724977,2863,0.231548034,
2024-08-23 14:03:11.675383,2864,0.231634425,
2024-08-23 14:03:12.642596,2865,0.231514069,
2024-08-23 14:03:13.622679,2866,0.231357239,
2024-08-23 14:03:14.606056,2867,0.231332003,
2024-08-23 14:03:15.594589,2868,0.231436383,
2024-08-23 14:03:16.547267,2869,0.231539304,
2024-08-23 14:03:17.402928,2870,0.231752581,
2024-08-23 14:03:18.263474,2871,0.231812019,
2024-08-23 14:03:19.122333,2872,0.231364528,
2024-08-23 14:03:19.985700,2873,0.231417559,
2024-08-23 14:03:20.846929,2874,0.231616046,
2024-08-23 14:03:21.709227,2875,0.231693527,
2024-08-23 14:03:22.563959,2876,0.231781845,
2024-08-23 14:03:23.423977,2877,0.231906898,
2024-08-23 14:03:24.286433,2878,0.231805149,
2024-08-23 14:03:25.188353,2879,0.231730286,
2024-08-23 14:03:26.167795,2880,0.231836628,
2024-08-23 14:03:27.147489,2881,0.231760022,
2024-08-23 14:03:28.121680,2882,0.231736108,
2024-08-23 14:03:29.106792,2883,0.232008202,
2024-08-23 14:03:30.095188,2884,0.231696786,
2024-08-23 14:03:30.942802,2885,0.231888063,
2024-08-23 14:03:31.803571,2886,0.231785098,
2024-08-23 14:03:32.665480,2887,0.231848623,
2024-08-23 14:03:33.524937,2888,0.231882784,
2024-08-23 14:03:34.387739,2889,0.232056363,
2024-08-23 14:03:35.240490,2890,0.232148657,
2024-08-23 14:03:36.105498,2891,0.232304164,
2024-08-23 14:03:36.962803,2892,0.231937345,
2024-08-23 14:03:37.823830,2893,0.231855556,
2024-08-23 14:03:38.720241,2894,0.231806538,
2024-08-23 14:03:39.702721,2895,0.231620613,
2024-08-23 14:03:40.685847,2896,0.231685867,
2024-08-23 14:03:41.660073,2897,0.231584521,
2024-08-23 14:03:42.644252,2898,0.231465184,
2024-08-23 14:03:43.618524,2899,0.231483987,
2024-08-23 14:03:44.494802,2900,0.231681569,
2024-08-23 14:03:45.341009,2901,0.231693356,
2024-08-23 14:03:46.203469,2902,0.231374659,
2024-08-23 14:03:47.062745,2903,0.231546922,
2024-08-23 14:03:47.920059,2904,0.231428772,
2024-08-23 14:03:48.780794,2905,0.231541133,
2024-08-23 14:03:49.672751,2906,0.231076086,
2024-08-23 14:03:50.518681,2907,0.231183291,
2024-08-23 14:03:51.384059,2908,0.231123186,
2024-08-23 14:03:52.268146,2909,0.230949936,
2024-08-23 14:03:53.249771,2910,0.230908604,
2024-08-23 14:03:54.226233,2911,0.230966556,
2024-08-23 14:03:55.208762,2912,0.231096658,
2024-08-23 14:03:56.185616,2913,0.231168837,
2024-08-23 14:03:57.165891,2914,0.231359248,
2024-08-23 14:03:58.037229,2915,0.23134556,
2024-08-23 14:03:58.900541,2916,0.231346965,
2024-08-23 14:03:59.767485,2917,0.231391726,
2024-08-23 14:04:00.622854,2918,0.231148218,
2024-08-23 14:04:01.481503,2919,0.231151917,
2024-08-23 14:04:02.342844,2920,0.231447571,
2024-08-23 14:04:03.196808,2921,0.231206595,
2024-08-23 14:04:04.060990,2922,0.231109989,
2024-08-23 14:04:04.917764,2923,0.230944928,
2024-08-23 14:04:05.783635,2924,0.230678483,
2024-08-23 14:04:06.760246,2925,0.230746528,
2024-08-23 14:04:07.737000,2926,0.230907955,
2024-08-23 14:04:08.717468,2927,0.230903784,
2024-08-23 14:04:09.700214,2928,0.230503921,
2024-08-23 14:04:10.676069,2929,0.230356867,
2024-08-23 14:04:11.581652,2930,0.230046228,
2024-08-23 14:04:12.443758,2931,0.229763024,
2024-08-23 14:04:13.300461,2932,0.229735493,
2024-08-23 14:04:14.160384,2933,0.230008681,
2024-08-23 14:04:15.020313,2934,0.230476965,
2024-08-23 14:04:15.880615,2935,0.230070186,
2024-08-23 14:04:16.740747,2936,0.229773561,
2024-08-23 14:04:17.601071,2937,0.230059129,
2024-08-23 14:04:18.464245,2938,0.229762982,
2024-08-23 14:04:19.318465,2939,0.229608577,
2024-08-23 14:04:20.299973,2940,0.229432354,
2024-08-23 14:04:21.278206,2941,0.229906655,
2024-08-23 14:04:22.259038,2942,0.229312184,
2024-08-23 14:04:23.238645,2943,0.22884003,
2024-08-23 14:04:24.221604,2944,0.228735417,
2024-08-23 14:04:25.119114,2945,0.228682157,
2024-08-23 14:04:25.979819,2946,0.227567641,
2024-08-23 14:04:26.836866,2947,0.227622939,
2024-08-23 14:04:27.701899,2948,0.228187099,
2024-08-23 14:04:28.556763,2949,0.22777599,
2024-08-23 14:04:29.422578,2950,0.226876824,
2024-08-23 14:04:30.276527,2951,0.226896317,
2024-08-23 14:04:31.142289,2952,0.227518542,
2024-08-23 14:04:31.995834,2953,0.228204067,
2024-08-23 14:04:32.857321,2954,0.228678814,
2024-08-23 14:04:33.820620,2955,0.228793086,
2024-08-23 14:04:34.798190,2956,0.229034081,
2024-08-23 14:04:35.781857,2957,0.229266773,
2024-08-23 14:04:36.763464,2958,0.229306784,
2024-08-23 14:04:37.741859,2959,0.229546699,
2024-08-23 14:04:38.655570,2960,0.229326133,
2024-08-23 14:04:39.518683,2961,0.229153757,
2024-08-23 14:04:40.380883,2962,0.228982029,
2024-08-23 14:04:41.239593,2963,0.228709354,
2024-08-23 14:04:42.094411,2964,0.228426434,
2024-08-23 14:04:42.956925,2965,0.228601937,
2024-08-23 14:04:43.818889,2966,0.22872614,
2024-08-23 14:04:44.677910,2967,0.228671794,
2024-08-23 14:04:45.535990,2968,0.228319294,
2024-08-23 14:04:46.398757,2969,0.227755142,
2024-08-23 14:04:47.357332,2970,0.227650508,
2024-08-23 14:04:48.339223,2971,0.227967757,
2024-08-23 14:04:49.316631,2972,0.227695703,
2024-08-23 14:04:50.296779,2973,0.227776637,
2024-08-23 14:04:51.279006,2974,0.227956539,
2024-08-23 14:04:52.196805,2975,0.22735541,
2024-08-23 14:04:53.058171,2976,0.226809567,
2024-08-23 14:04:53.918060,2977,0.22568072,
2024-08-23 14:04:54.772986,2978,0.225427811,
2024-08-23 14:04:55.636915,2979,0.225284137,
2024-08-23 14:04:56.497801,2980,0.224805415,
2024-08-23 14:04:57.355184,2981,0.229592238,
2024-08-23 14:04:58.217956,2982,0.234601951,
2024-08-23 14:04:59.077837,2983,0.2355979,
2024-08-23 14:04:59.932712,2984,0.236269481,
2024-08-23 14:05:00.873605,2985,0.236536788,
2024-08-23 14:05:01.860485,2986,0.236212103,
2024-08-23 14:05:02.834040,2987,0.236146892,
2024-08-23 14:05:03.813053,2988,0.236069795,
2024-08-23 14:05:04.795701,2989,0.236074804,
2024-08-23 14:05:05.733205,2990,0.236156904,
2024-08-23 14:05:06.591295,2991,0.236059538,
2024-08-23 14:05:07.467429,2992,0.236228153,
2024-08-23 14:05:08.317562,2993,0.236404877,
2024-08-23 14:05:09.175169,2994,0.23625037,
2024-08-23 14:05:10.035710,2995,0.235999916,
2024-08-23 14:05:10.899624,2996,0.235854199,
2024-08-23 14:05:11.757395,2997,0.235766071,
2024-08-23 14:05:12.614546,2998,0.235852185,
2024-08-23 14:05:13.476580,2999,0.235823898,
2024-08-23 14:05:14.436148,3000,0.235756938,
2024-08-23 14:05:15.414036,3001,0.235969337,
2024-08-23 14:05:16.398847,3002,0.236075567,
2024-08-23 14:05:17.383201,3003,0.236056366,
2024-08-23 14:05:18.357622,3004,0.235992477,
2024-08-23 14:05:19.295751,3005,0.235824497,
2024-08-23 14:05:20.157722,3006,0.235852318,
2024-08-23 14:05:21.017543,3007,0.235985116,
2024-08-23 14:05:21.870151,3008,0.235840161,
2024-08-23 14:05:22.733066,3009,0.235787825,
2024-08-23 14:05:23.597611,3010,0.235752907,
2024-08-23 14:05:24.453094,3011,0.235889564,
2024-08-23 14:05:25.310263,3012,0.236141169,
2024-08-23 14:05:26.177039,3013,0.236148288,
2024-08-23 14:05:27.033045,3014,0.235950771,
2024-08-23 14:05:27.956581,3015,0.235647054,
2024-08-23 14:05:28.934979,3016,0.23576484,
2024-08-23 14:05:29.910640,3017,0.235664787,
2024-08-23 14:05:30.892527,3018,0.235601503,
2024-08-23 14:05:31.871829,3019,0.235633464,
2024-08-23 14:05:32.836971,3020,0.235739196,
2024-08-23 14:05:33.692899,3021,0.235559687,
2024-08-23 14:05:34.550044,3022,0.235388976,
2024-08-23 14:05:35.412912,3023,0.235464858,
2024-08-23 14:05:36.272192,3024,0.235519414,
2024-08-23 14:05:37.130449,3025,0.235585074,
2024-08-23 14:05:37.996929,3026,0.235560143,
2024-08-23 14:05:38.853614,3027,0.235656892,
2024-08-23 14:05:39.714060,3028,0.235608307,
2024-08-23 14:05:40.576115,3029,0.235589149,
2024-08-23 14:05:41.470198,3030,0.23567596,
2024-08-23 14:05:42.452063,3031,0.235610625,
2024-08-23 14:05:43.435137,3032,0.235474162,
2024-08-23 14:05:44.407712,3033,0.235278893,
2024-08-23 14:05:45.394909,3034,0.235417603,
2024-08-23 14:05:46.381354,3035,0.235521264,
2024-08-23 14:05:47.301317,3036,0.235552354,
2024-08-23 14:05:48.155950,3037,0.235599829,
2024-08-23 14:05:49.007705,3038,0.235570328,
2024-08-23 14:05:49.852352,3039,0.235640164,
2024-08-23 14:05:50.708600,3040,0.23540579,
2024-08-23 14:05:51.567906,3041,0.235549299,
2024-08-23 14:05:52.438433,3042,0.235604604,
2024-08-23 14:05:53.294187,3043,0.235768717,
2024-08-23 14:05:54.152830,3044,0.235708027,
2024-08-23 14:05:55.052725,3045,0.235485447,
2024-08-23 14:05:56.029296,3046,0.235351103,
2024-08-23 14:05:57.010936,3047,0.235253341,
2024-08-23 14:05:57.997873,3048,0.235233575,
2024-08-23 14:05:58.970252,3049,0.235237327,
2024-08-23 14:05:59.948330,3050,0.235206711,
2024-08-23 14:06:00.813705,3051,0.235209599,
2024-08-23 14:06:01.673828,3052,0.234961773,
2024-08-23 14:06:02.526164,3053,0.234968067,
2024-08-23 14:06:03.368778,3054,0.235099553,
2024-08-23 14:06:04.239189,3055,0.235333374,
2024-08-23 14:06:05.115039,3056,0.235122561,
2024-08-23 14:06:05.973416,3057,0.235060864,
2024-08-23 14:06:06.832345,3058,0.23503167,
2024-08-23 14:06:07.697187,3059,0.235014859,
2024-08-23 14:06:08.566979,3060,0.235189385,
2024-08-23 14:06:09.551753,3061,0.235281112,
2024-08-23 14:06:10.526623,3062,0.235231495,
2024-08-23 14:06:11.507424,3063,0.235194511,
2024-08-23 14:06:12.485206,3064,0.235294098,
2024-08-23 14:06:13.468884,3065,0.235133958,
2024-08-23 14:06:14.352626,3066,0.235218871,
2024-08-23 14:06:15.221383,3067,0.235442187,
2024-08-23 14:06:16.070064,3068,0.235312633,
2024-08-23 14:06:16.930126,3069,0.235255144,
2024-08-23 14:06:17.784766,3070,0.23516029,
2024-08-23 14:06:18.652220,3071,0.235131655,
2024-08-23 14:06:19.508508,3072,0.235252333,
2024-08-23 14:06:20.368271,3073,0.235629988,
2024-08-23 14:06:21.229007,3074,0.235743609,
2024-08-23 14:06:22.104837,3075,0.235706331,
2024-08-23 14:06:23.083370,3076,0.235743824,
2024-08-23 14:06:24.052476,3077,0.235630012,
2024-08-23 14:06:25.027289,3078,0.235474526,
2024-08-23 14:06:26.006179,3079,0.23536622,
2024-08-23 14:06:26.989529,3080,0.235363868,
2024-08-23 14:06:27.868235,3081,0.235484016,
2024-08-23 14:06:28.723604,3082,0.235504974,
2024-08-23 14:06:29.566581,3083,0.235376448,
2024-08-23 14:06:30.423486,3084,0.235487922,
2024-08-23 14:06:31.284523,3085,0.235353372,
2024-08-23 14:06:32.144346,3086,0.235274862,
2024-08-23 14:06:33.003191,3087,0.235336101,
2024-08-23 14:06:33.849402,3088,0.235277917,
2024-08-23 14:06:34.709033,3089,0.235186244,
2024-08-23 14:06:35.566678,3090,0.23529223,
2024-08-23 14:06:36.541864,3091,0.235438928,
2024-08-23 14:06:37.502048,3092,0.235295561,
2024-08-23 14:06:38.485845,3093,0.235289047,
2024-08-23 14:06:39.462093,3094,0.235374619,
2024-08-23 14:06:40.422864,3095,0.23540082,
2024-08-23 14:06:41.323533,3096,0.235395233,
2024-08-23 14:06:42.188544,3097,0.23555071,
2024-08-23 14:06:43.046575,3098,0.235434761,
2024-08-23 14:06:43.907017,3099,0.235436908,
2024-08-23 14:06:44.773077,3100,0.235438904,
2024-08-23 14:06:45.630037,3101,0.235476251,
2024-08-23 14:06:46.480773,3102,0.23548996,
2024-08-23 14:06:47.328386,3103,0.235443109,
2024-08-23 14:06:48.187314,3104,0.235413294,
2024-08-23 14:06:49.043450,3105,0.235306198,
2024-08-23 14:06:50.002419,3106,0.235354441,
2024-08-23 14:06:50.986130,3107,0.235431402,
2024-08-23 14:06:51.962236,3108,0.235257837,
2024-08-23 14:06:52.941416,3109,0.235033891,
2024-08-23 14:06:53.902373,3110,0.235161547,
2024-08-23 14:06:54.821379,3111,0.235407395,
2024-08-23 14:06:55.664229,3112,0.235385147,
2024-08-23 14:06:56.527302,3113,0.235554854,
2024-08-23 14:06:57.382098,3114,0.235814245,
2024-08-23 14:06:58.220815,3115,0.235839015,
2024-08-23 14:06:59.106960,3116,0.235840731,
2024-08-23 14:06:59.966703,3117,0.235748635,
2024-08-23 14:07:00.827022,3118,0.235707577,
2024-08-23 14:07:01.682572,3119,0.235586489,
2024-08-23 14:07:02.542271,3120,0.235436952,
2024-08-23 14:07:03.488142,3121,0.23541821,
2024-08-23 14:07:04.460673,3122,0.235455925,
2024-08-23 14:07:05.444367,3123,0.235552236,
2024-08-23 14:07:06.426623,3124,0.235499199,
2024-08-23 14:07:07.401661,3125,0.235327272,
2024-08-23 14:07:08.345310,3126,0.235476153,
2024-08-23 14:07:09.201804,3127,0.235584133,
2024-08-23 14:07:10.062330,3128,0.235629175,
2024-08-23 14:07:10.919365,3129,0.235719766,
2024-08-23 14:07:11.779622,3130,0.235664187,
2024-08-23 14:07:12.635557,3131,0.235490633,
2024-08-23 14:07:13.480888,3132,0.235271404,
2024-08-23 14:07:14.340784,3133,0.235364605,
2024-08-23 14:07:15.200421,3134,0.235515016,
2024-08-23 14:07:16.066794,3135,0.235557445,
2024-08-23 14:07:16.978280,3136,0.235586425,
2024-08-23 14:07:17.943333,3137,0.235570941,
2024-08-23 14:07:18.919692,3138,0.235721299,
2024-08-23 14:07:19.903228,3139,0.235565012,
2024-08-23 14:07:20.881242,3140,0.235551683,
2024-08-23 14:07:21.838209,3141,0.235218634,
2024-08-23 14:07:22.685608,3142,0.235307727,
2024-08-23 14:07:23.543086,3143,0.2353578,
2024-08-23 14:07:24.399791,3144,0.235312101,
2024-08-23 14:07:25.258017,3145,0.235413818,
2024-08-23 14:07:26.099777,3146,0.235533524,
2024-08-23 14:07:26.960005,3147,0.235477138,
2024-08-23 14:07:27.819466,3148,0.23546195,
2024-08-23 14:07:28.680383,3149,0.235564551,
2024-08-23 14:07:29.537168,3150,0.235489192,
2024-08-23 14:07:30.418389,3151,0.235370748,
2024-08-23 14:07:31.397259,3152,0.235339556,
2024-08-23 14:07:32.364250,3153,0.235393208,
2024-08-23 14:07:33.338904,3154,0.235473706,
2024-08-23 14:07:34.332377,3155,0.23570994,
2024-08-23 14:07:35.301969,3156,0.23573419,
2024-08-23 14:07:36.160364,3157,0.235533503,
2024-08-23 14:07:37.022589,3158,0.235532004,
2024-08-23 14:07:37.877332,3159,0.235487248,
2024-08-23 14:07:38.725754,3160,0.235307449,
2024-08-23 14:07:39.576803,3161,0.235286346,
2024-08-23 14:07:40.418959,3162,0.235310518,
2024-08-23 14:07:41.281436,3163,0.235420319,
2024-08-23 14:07:42.137596,3164,0.235391319,
2024-08-23 14:07:42.998842,3165,0.235347485,
2024-08-23 14:07:43.880719,3166,0.235392993,
2024-08-23 14:07:44.857408,3167,0.235266662,
2024-08-23 14:07:45.840665,3168,0.235260838,
2024-08-23 14:07:46.826373,3169,0.235374533,
2024-08-23 14:07:47.796380,3170,0.235189366,
2024-08-23 14:07:48.758519,3171,0.235254995,
2024-08-23 14:07:49.637249,3172,0.235202954,
2024-08-23 14:07:50.481900,3173,0.235220865,
2024-08-23 14:07:51.339760,3174,0.235283515,
2024-08-23 14:07:52.196373,3175,0.235329005,
2024-08-23 14:07:53.038181,3176,0.235261213,
2024-08-23 14:07:53.895845,3177,0.235198738,
2024-08-23 14:07:54.738317,3178,0.235167586,
2024-08-23 14:07:55.596322,3179,0.235250257,
2024-08-23 14:07:56.462865,3180,0.235173404,
2024-08-23 14:07:57.317342,3181,0.23526502,
2024-08-23 14:07:58.300419,3182,0.235306498,
2024-08-23 14:07:59.281663,3183,0.235253235,
2024-08-23 14:08:00.258513,3184,0.235036884,
2024-08-23 14:08:01.238292,3185,0.235042695,
2024-08-23 14:08:02.216749,3186,0.234978956,
2024-08-23 14:08:03.120813,3187,0.235300077,
2024-08-23 14:08:03.977061,3188,0.235292818,
2024-08-23 14:08:04.841290,3189,0.23521592,
2024-08-23 14:08:05.697434,3190,0.235107002,
2024-08-23 14:08:06.556823,3191,0.235064313,
2024-08-23 14:08:07.424499,3192,0.234978243,
2024-08-23 14:08:08.277127,3193,0.235090399,
2024-08-23 14:08:09.134745,3194,0.235137879,
2024-08-23 14:08:09.998447,3195,0.235303188,
2024-08-23 14:08:10.856111,3196,0.235183624,
2024-08-23 14:08:11.824944,3197,0.235251937,
2024-08-23 14:08:12.798240,3198,0.235120689,
2024-08-23 14:08:13.778394,3199,0.235134374,
2024-08-23 14:08:14.755631,3200,0.23529986,
2024-08-23 14:08:15.735920,3201,0.235274102,
2024-08-23 14:08:16.660304,3202,0.235220758,
2024-08-23 14:08:17.519035,3203,0.235241199,
2024-08-23 14:08:18.378583,3204,0.235128911,
2024-08-23 14:08:19.236692,3205,0.235289692,
2024-08-23 14:08:20.097865,3206,0.235349396,
2024-08-23 14:08:20.952916,3207,0.235313343,
2024-08-23 14:08:21.799840,3208,0.235306117,
2024-08-23 14:08:22.658620,3209,0.235204517,
2024-08-23 14:08:23.517836,3210,0.23522094,
2024-08-23 14:08:24.377293,3211,0.235153646,
2024-08-23 14:08:25.337583,3212,0.235167186,
2024-08-23 14:08:26.319408,3213,0.235289869,
2024-08-23 14:08:27.292504,3214,0.235344714,
2024-08-23 14:08:28.258760,3215,0.235563887,
2024-08-23 14:08:29.239762,3216,0.235704132,
2024-08-23 14:08:30.175956,3217,0.235486853,
2024-08-23 14:08:31.033444,3218,0.235368957,
2024-08-23 14:08:31.896793,3219,0.235359749,
2024-08-23 14:08:32.753034,3220,0.235244196,
2024-08-23 14:08:33.592420,3221,0.23526935,
2024-08-23 14:08:34.431299,3222,0.235487269,
2024-08-23 14:08:35.277448,3223,0.235567964,
2024-08-23 14:08:36.139601,3224,0.235456677,
2024-08-23 14:08:36.995931,3225,0.235402196,
2024-08-23 14:08:37.851832,3226,0.235399546,
2024-08-23 14:08:38.751568,3227,0.235343547,
2024-08-23 14:08:39.712812,3228,0.235421247,
2024-08-23 14:08:40.696529,3229,0.235516351,
2024-08-23 14:08:41.676289,3230,0.235500074,
2024-08-23 14:08:42.654599,3231,0.235595599,
2024-08-23 14:08:43.651194,3232,0.235635936,
2024-08-23 14:08:44.496244,3233,0.235676406,
2024-08-23 14:08:45.350774,3234,0.235560148,
2024-08-23 14:08:46.214555,3235,0.235547614,
2024-08-23 14:08:47.071578,3236,0.235329626,
2024-08-23 14:08:47.938562,3237,0.235158896,
2024-08-23 14:08:48.796487,3238,0.235239299,
2024-08-23 14:08:49.656945,3239,0.235265729,
2024-08-23 14:08:50.510115,3240,0.235348583,
2024-08-23 14:08:51.377448,3241,0.2353054,
2024-08-23 14:08:52.290859,3242,0.235391629,
2024-08-23 14:08:53.263365,3243,0.235434963,
2024-08-23 14:08:54.234354,3244,0.235361035,
2024-08-23 14:08:55.213220,3245,0.23550621,
2024-08-23 14:08:56.196570,3246,0.235688292,
2024-08-23 14:08:57.157291,3247,0.235831897,
2024-08-23 14:08:58.009937,3248,0.235633584,
2024-08-23 14:08:58.849846,3249,0.235484961,
2024-08-23 14:08:59.692198,3250,0.235417601,
2024-08-23 14:09:00.549102,3251,0.235272087,
2024-08-23 14:09:01.394283,3252,0.235139963,
2024-08-23 14:09:02.253843,3253,0.235165799,
2024-08-23 14:09:03.114277,3254,0.235205832,
2024-08-23 14:09:03.969930,3255,0.235083711,
2024-08-23 14:09:04.835932,3256,0.235108447,
2024-08-23 14:09:05.732070,3257,0.235127673,
2024-08-23 14:09:06.711739,3258,0.235167402,
2024-08-23 14:09:07.696461,3259,0.235367603,
2024-08-23 14:09:08.670875,3260,0.23559621,
2024-08-23 14:09:09.653162,3261,0.235534018,
2024-08-23 14:09:10.647091,3262,0.235518607,
2024-08-23 14:09:11.489387,3263,0.235299428,
2024-08-23 14:09:12.374440,3264,0.235189057,
2024-08-23 14:09:13.233905,3265,0.23519339,
2024-08-23 14:09:14.090854,3266,0.235132954,
2024-08-23 14:09:14.947864,3267,0.235218718,
2024-08-23 14:09:15.790160,3268,0.235180774,
2024-08-23 14:09:16.635411,3269,0.235066379,
2024-08-23 14:09:17.493275,3270,0.235034307,
2024-08-23 14:09:18.348335,3271,0.235063484,
2024-08-23 14:09:19.230703,3272,0.235154091,
2024-08-23 14:09:20.212577,3273,0.235339028,
2024-08-23 14:09:21.197299,3274,0.235334241,
2024-08-23 14:09:22.174244,3275,0.23519417,
2024-08-23 14:09:23.154463,3276,0.235096477,
2024-08-23 14:09:24.129671,3277,0.235134083,
2024-08-23 14:09:25.010175,3278,0.235419732,
2024-08-23 14:09:25.869813,3279,0.235394514,
2024-08-23 14:09:26.727751,3280,0.235279327,
2024-08-23 14:09:27.568784,3281,0.235245547,
2024-08-23 14:09:28.429294,3282,0.235422074,
2024-08-23 14:09:29.296223,3283,0.235223188,
2024-08-23 14:09:30.163065,3284,0.23519741,
2024-08-23 14:09:31.012684,3285,0.235157849,
2024-08-23 14:09:31.871256,3286,0.235055802,
2024-08-23 14:09:32.729899,3287,0.234898707,
